ID,_created_on,_last_updated_on,_revision,_partneruuid,_row_index,RETURN_DATE,ORDER_ID,SKU,ASIN,FNSKU,PRODUCT_NAME,QUANTITY,FULFILLMENT_CENTER_ID,DETAILED_DISPOSITION,REASON,STATUS,LICENSE_PLATE_NUMBER,CUSTOMER_COMMENTS
1122,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-20T17:00:00+09:00,113-1328965-0321811,FBA-OTG-RAM-ODTO-4PK,B09PWR1WS4,X0034BV8E5,"[OTTOGI] ODONGTONG MYON, KOREAN STYLE INSTANT NOODLE! SPICY SEAFOOD UDON FLAVOR (120g) - 4 Pack",1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREA2444690,
1123,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-19T17:00:00+09:00,112-9323837-7234661,FBA-OTG-OIL-SESAME-500ML-NEW,B01FO8O59E,X002V05CW9,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure sesame oil, Traditional Korean Style oil (16.90 fl oz. 500ml)",1,JAX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO023950987,
1124,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-17T17:00:00+09:00,112-8337127-7228254,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,SLC1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM321325800,
1125,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-17T17:00:00+09:00,112-8337127-7228254,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,SLC1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM321325801,
1126,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-17T17:00:00+09:00,112-7716387-1433803,FBA-OTG-PSH-VARI-8PK,B08XN4Z675,X002THKQMF,"[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- 2 of each Bbq, Bulgogi, Grilled Chicken, Spicy Rice Cake Flavors Variety Pack (90g) - 8 Pack",1,DAL2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRAZ3820205,
1127,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-17T17:00:00+09:00,111-8622198-4593029,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,LAS6,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRAQ3943924,
1128,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-16T17:00:00+09:00,111-9115109-4161063,FBA-OTG-3MIN-JJANG-3PK,B08XN2S45Y,X002THG58T,"[OTTOGI] 3Min Black Bean Sauce, Ready in 3minutes (160g) - 3 Pack",1,LAS2,DEFECTIVE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRDW4143916,
1129,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-16T17:00:00+09:00,111-9115109-4161063,FBA-OTG-3MIN CURRYMED-3PK,B08XN4V4CM,X002THKUR1,"[OTTOGI] 3Min.Curry Sauce (MEDIUM), Ready in 3minutes (190g)- 3 Pack",1,LAS2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRDW4143915,
1130,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-14T17:00:00+09:00,111-4282477-1215423,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREC2471623,
1131,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-10T17:00:00+09:00,111-2931263-6238663,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREA1750356,
1132,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-10T17:00:00+09:00,111-2931263-6238663,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREA1750355,
1133,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-09T17:00:00+09:00,113-6738605-3555431,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,BHM1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNN665401812,
1134,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-08T17:00:00+09:00,111-0486985-7193831,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,CVG2,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREJ5284954,
1135,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-06T16:00:00+09:00,113-5398682-5617000,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LEX1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREA7969076,
1136,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-05T16:00:00+09:00,112-6377205-6644260,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,PHL7,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNRREG1013679,
1137,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-05T16:00:00+09:00,111-5522946-7933028,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,CVG2,DEFECTIVE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREJ9641550,
1138,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-11-01T16:00:00+09:00,111-7390191-8435413,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LAS2,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRRCI3270563,
1139,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-30T16:00:00+09:00,112-7113507-2798626,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,LAS2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREB1413334,
1140,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-29T16:00:00+09:00,114-0294194-9183469,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BWI2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMEA0497282,
1141,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-29T16:00:00+09:00,114-0294194-9183469,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BWI2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMEA0497281,
1142,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-29T16:00:00+09:00,112-1986342-1063454,FBA-OTG-RAM-JINSP-4PK-NEW,B08HZFQY2M,X002V03WOT,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 4 Pack",1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREC4107219,
1143,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-28T16:00:00+09:00,114-0437560-1281810,FBA-OTG-NDLE-VER-EXWIDE-300G,B09L2M3HV8,X0032GIVZV,"[OTTOGI] Chinese Extra Wide Vermicelli, versatile glass noodles (300g)",1,LAS7,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO025429167,
1144,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-27T16:00:00+09:00,111-7323122-1187416,FBA-OTG-RAM-JINSP-4PK-NEW,B08HZFQY2M,X002V03WOT,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 4 Pack",1,PHL7,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREB4555161,
1145,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-26T16:00:00+09:00,111-3531295-4345825,FBA-OTG-OIL-SESAME-500ML-NEW,B01FO8O59E,X002V05CW9,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure sesame oil, Traditional Korean Style oil (16.90 fl oz. 500ml)",1,LEX2,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRREC3470994,
1146,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-26T16:00:00+09:00,112-0493368-4787429,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,PHL7,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRREB4596820,
1147,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-25T16:00:00+09:00,113-9926129-3100236,FBA-OTG-SCE-ONIPCKL-275G,B07MVXN9C7,X002T04EBL,"[OTTOGI] PICKLING SAUCE FOR ONION, great dipping sauce for Korean BBQ (275g)",1,CAE1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMOE2849856,
1148,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-25T16:00:00+09:00,113-9926129-3100236,FBA-OTG-SCE-ONIPCKL-275G,B07MVXN9C7,X002T04EBL,"[OTTOGI] PICKLING SAUCE FOR ONION, great dipping sauce for Korean BBQ (275g)",1,CAE1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMOE2849857,
1149,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-24T16:00:00+09:00,113-2178795-9425861,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,PGA1,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNPMIE2908993,
1150,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-24T16:00:00+09:00,113-3853289-9056255,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,RIC2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRDP8938852,
1151,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-23T16:00:00+09:00,111-8768231-1422620,FBA-OTG-RAM-YEUL-5PK,B00JMM1VIW,X002T042CH,"[OTTOGI] Yeul Ramen SUPER SPICY, Korean Style Instant Noodle, Traditional Korean instant ramen extreme super hot ramen (120g) - 5 Pack...",1,LEX2,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREC3345733,
1152,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-21T16:00:00+09:00,112-8063007-4148240,FBA-OTG-SCE-CKENOGN-300G,B09B2TPWL1,X002YQZ9B9,"[OTTOGI] KOREAN YANG-NYEOM CHICKEN SAUCE, Original Flavor 300g",1,TPA3,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRCR2935246,
1153,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-20T16:00:00+09:00,113-8659241-0503424,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LAS2,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNRREB8203953,
1154,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-20T16:00:00+09:00,114-4199860-8661822,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BUR7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRCP2307975,
1155,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-20T16:00:00+09:00,114-4199860-8661822,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BUR7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRCP2307976,
1156,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-19T16:00:00+09:00,111-5190537-3248217,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BDL2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDL8663156,
1157,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-18T16:00:00+09:00,111-4783210-4487467,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,LGA9,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO071702012,
1158,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-17T16:00:00+09:00,111-7709037-1757044,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,LGA9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM951205035,
1159,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-17T16:00:00+09:00,113-1998895-6737037,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,PGA1,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNPMIA5663998,
1160,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-17T16:00:00+09:00,114-4999924-8997069,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,TEN1,SELLABLE,UNDELIVERABLE_REFUSED,Reimbursed,LPNPM883392598,
1161,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-14T16:00:00+09:00,111-8081503-3263466,FBA-OTG-3MIN-CURRYSPI-3PK,B08XN2GH61,X002TK9B5Z,"[OTTOGI] 3Min.Curry Sauce (SPICY), Ready in 3minutes (190g)- 3 Pack",1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRED3511977,
1162,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-13T16:00:00+09:00,114-9494212-1336204,FBA-OTG-RAM-CHSEFRY-SPCY-4PK,B0B47PMYJ6,X003ADPXDT,"[OTTOGI] Stir Fry Cheese Ramen, KOREAN STYLE INSTANT NOODLE, deliciously cheesy and spicy (130g) - 4 Pack",1,CMH4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNN001376719,
1163,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-13T16:00:00+09:00,112-0273283-6141018,FBA-OTG-PSH-VARI-8PK,B08XN4Z675,X002THKQMF,"[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- 2 of each Bbq, Bulgogi, Grilled Chicken, Spicy Rice Cake Flavors Variety Pack (90g) - 8 Pack",1,LGB7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREF6646950,
1164,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-11T16:00:00+09:00,111-8510405-8655458,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,SMF1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRCP7347713,
1165,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-11T16:00:00+09:00,112-9321727-6361844,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MKC4,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRDK1899848,
1166,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-10T16:00:00+09:00,111-6981825-0937824,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,CLE2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO023575134,
1167,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-09T16:00:00+09:00,112-0984091-7535459,FBA-OTG-RAM-JINSP-8PK,B08XN5FRZ2,X002THG59N,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",1,LGA9,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO057821175,
1168,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-09T16:00:00+09:00,111-5019342-0941006,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,PHL7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDU2541369,
1169,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-09T16:00:00+09:00,111-5019342-0941006,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,PHL7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDU2541370,
1170,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-08T16:00:00+09:00,114-4476203-3081829,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LGA9,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO068722499,
1171,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-06T16:00:00+09:00,112-0851071-3001015,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,CVG2,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDQ6198865,
1172,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-06T16:00:00+09:00,112-8932282-0763427,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,PHL7,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRDU2550534,
1173,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-10-06T16:00:00+09:00,114-7972273-9828207,FBA-OTG-PSH-VARI-8PK,B08XN4Z675,X002THKQMF,"[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- 2 of each Bbq, Bulgogi, Grilled Chicken, Spicy Rice Cake Flavors Variety Pack (90g) - 8 Pack",1,PHX6,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRDG2296109,
